state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin
U.S.,2016-10-21,2016-10-26,IBD/TIPP,A-,945.0,lv,42.6,41.4,7.5,,44.52616,42.92971,5.735613,
Nebraska,2016-10-13,2016-11-02,Ipsos,A-,328.0,lv,31.34,52.38,,,29.693,52.654469999999996,,
Texas,2016-08-12,2016-08-14,Public Policy Polling,B+,944.0,lv,38.0,44.0,6.0,,39.14972,47.938559999999995,3.292992,
Kansas,2016-09-06,2016-09-11,SurveyUSA,A,595.0,lv,36.0,48.0,8.0,,37.25072,50.076859999999996,5.02071,
U.S.,2016-10-28,2016-11-03,CVOTER International,C+,1395.0,lv,48.53,48.44,,,46.591609999999996,44.62636,,
Connecticut,2016-10-07,2016-10-27,Ipsos,A-,401.0,lv,51.05,36.25,,,49.40938,37.44158,,
Michigan,2016-10-25,2016-10-31,Google Consumer Surveys,B,677.0,lv,37.5,34.9,7.19,,42.9267,41.48911,6.248244000000001,
U.S.,2016-10-23,2016-10-27,Ipsos,A-,1158.0,lv,41.7,36.4,6.3,,41.790859999999995,37.93496,6.165143,
Kentucky,2016-10-07,2016-10-27,Ipsos,A-,463.0,lv,37.65,56.14,,,36.400009999999995,57.4368,,
Michigan,2016-08-22,2016-08-24,Suffolk University,B+,500.0,lv,43.6,37.2,5.4,,46.18322,41.24046,2.885011,
Wisconsin,2016-10-25,2016-10-31,Google Consumer Surveys,B,816.0,lv,41.21,28.69,5.29,,46.64497,35.31264,4.348244,
Virginia,2016-10-14,2016-10-27,Ipsos,A-,697.0,lv,48.11,39.3,,,46.83083,40.1064,,
North Carolina,2016-08-20,2016-08-23,Monmouth University,A+,401.0,lv,44.0,42.0,7.0,,45.17937,45.12643,3.82752,
Florida,2016-10-28,2016-11-03,Ipsos,A-,916.0,lv,47.88,46.89,,,47.79242,46.89574,,
Virginia,2016-09-09,2016-09-11,Public Policy Polling,B+,878.0,lv,45.0,39.0,6.0,,46.76358,41.48198,3.390742,
Missouri,2016-08-26,2016-08-27,Public Policy Polling,B+,1055.0,lv,41.0,47.0,,,40.02211,47.15478,,
Mississippi,2016-10-13,2016-11-02,Ipsos,A-,261.0,lv,31.66,56.41,,,31.217679999999998,57.527840000000005,,
Ohio,2016-09-22,2016-09-23,Gravis Marketing,B-,850.0,rv,42.0,43.0,6.0,,43.96855,45.28018,3.3226050000000003,
West Virginia,2016-10-20,2016-10-24,Google Consumer Surveys,B,140.0,lv,24.58,47.56,7.45,,29.910359999999997,55.3942,5.81594,
Pennsylvania,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,47.0,40.0,5.0,,47.64581,41.5618,4.531338,
New Hampshire,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,47.0,39.0,8.0,,47.70671,40.919259999999994,7.531338000000001,
North Carolina,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,47.0,44.0,5.0,,47.6372,45.51126,4.531338,
Nevada,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,43.0,42.0,8.0,,43.65744,43.63009,7.531338000000001,
Ohio,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,46.0,42.0,4.0,,46.656420000000004,43.6241,3.531338,
South Dakota,2016-10-20,2016-10-24,Google Consumer Surveys,B,125.0,lv,29.92,41.88,7.53,,35.2542,49.76352,5.89594,
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,12.0,,39.64687,46.792,7.866549000000001,
U.S.,2016-09-08,2016-09-13,Quinnipiac University,A-,960.0,lv,41.0,39.0,13.0,,43.91534,41.20275,9.320285,
Oregon,2016-10-07,2016-10-27,Ipsos,A-,592.0,lv,46.26,37.69,,,44.43735,38.67768,,
Florida,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,42.0,48.0,2.0,,42.65446,49.612590000000004,1.5313379999999999,
Texas,2016-10-25,2016-10-31,Google Consumer Surveys,B,1260.0,lv,31.53,43.03,7.74,,36.94571,49.574490000000004,6.798244,
Rhode Island,2016-10-20,2016-10-28,SurveyMonkey,C-,518.0,lv,48.0,37.0,8.0,,46.66343,38.66491,4.611826000000001,
North Dakota,2016-10-20,2016-10-28,SurveyMonkey,C-,333.0,lv,31.0,54.0,10.0,,29.642870000000002,55.458580000000005,6.611827000000001,
Vermont,2016-09-16,2016-10-06,Ipsos,A-,102.0,lv,46.34,21.29,,,46.13985,22.27771,,
Missouri,2016-10-09,2016-10-11,Remington,,2171.0,lv,42.0,47.0,4.0,,42.34168,48.6708,2.9047419999999997,
Vermont,2016-10-20,2016-10-24,Google Consumer Surveys,B,96.0,lv,55.01,14.83,8.95,,60.36241,22.94804,7.315939999999999,
South Carolina,2016-08-18,2016-08-21,Feldman Group,B-,600.0,lv,39.0,39.0,5.0,,40.73744,44.30519,1.326272,
New Jersey,2016-10-25,2016-10-31,Google Consumer Surveys,B,916.0,lv,38.54,33.18,5.82,,43.9721,39.79101,4.8782440000000005,
North Dakota,2016-09-23,2016-10-13,Ipsos,A-,105.0,lv,34.67,44.9,,,33.00653,45.40984,,
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,9.0,,46.39397,46.40237,4.866549,
U.S.,2016-11-01,2016-11-03,The Times-Picayune/Lucid,,2627.0,lv,44.0,39.0,6.0,,44.413540000000005,41.49658,4.692698,
U.S.,2016-10-30,2016-11-05,USC Dornsife/LA Times,,2988.0,lv,42.63,48.16,,,44.394040000000004,44.80749,,
U.S.,2016-09-19,2016-09-22,ABC News/Washington Post,A+,651.0,lv,46.0,44.0,5.0,,46.44742,45.67364,2.1674700000000002,
Illinois,2016-10-21,2016-10-27,Ipsos,A-,475.0,lv,55.55,34.57,,,54.54634,35.22175,,
Alaska,2016-10-20,2016-10-28,SurveyMonkey,C-,448.0,lv,33.0,45.0,16.0,,31.63723,46.40195,12.61183,
U.S.,2016-10-22,2016-10-26,Ipsos,A-,1176.0,lv,42.3,36.7,6.6,,42.35433,38.43119,6.3641309999999995,
Nevada,2016-09-06,2016-09-07,Public Policy Polling,B+,815.0,lv,45.0,42.0,,,44.10938,41.953990000000005,,
U.S.,2016-10-20,2016-10-25,IBD/TIPP,A-,921.0,lv,41.8,41.2,8.0,,43.70783,42.90804,6.100326,
Maine,2016-10-20,2016-10-24,Google Consumer Surveys,B,101.0,lv,46.47,26.61,7.57,,51.821459999999995,34.71584,5.93594,
U.S.,2016-10-27,2016-10-30,Morning Consult,,825.0,lv,51.0,48.0,,,51.47529,49.15202,,
Ohio,2016-10-25,2016-10-31,Google Consumer Surveys,B,982.0,lv,33.35,35.38,6.46,,38.77352,41.9562,5.518244,
Idaho,2016-10-20,2016-10-24,Google Consumer Surveys,B,191.0,lv,27.77,37.57,6.67,,33.103,45.43821,5.03594,
Hawaii,2016-10-20,2016-10-28,SurveyMonkey,C-,522.0,lv,49.0,31.0,8.0,,47.64529,32.48287,4.611826000000001,
U.S.,2016-09-22,2016-09-25,Public Religion Research Institute,,461.0,lv,43.0,43.0,,,41.70695,44.60085,,
Iowa,2016-08-31,2016-09-01,Emerson College,B,600.0,lv,39.0,44.0,8.0,,41.7254,45.80754,4.25326,
Michigan,2016-08-25,2016-08-28,Emerson College,B,800.0,lv,44.9,39.5,6.5,,47.4734,41.27169,2.743434,
U.S.,2016-09-10,2016-09-16,Saint Leo University,C+,1005.0,lv,46.2,41.0,9.3,,47.23742,46.47872,4.941396,
Ohio,2016-08-18,2016-08-21,Monmouth University,A+,402.0,lv,43.0,39.0,10.0,,44.23788,42.59518,6.843806,
Alaska,2016-10-20,2016-10-24,Google Consumer Surveys,B,86.0,lv,37.32,33.15,10.35,,42.65957,41.102759999999996,8.71594,
Wyoming,2016-10-20,2016-10-24,Google Consumer Surveys,B,92.0,lv,20.8,52.8,9.51,,26.13374,60.677640000000004,7.875939999999999,
Montana,2016-10-20,2016-10-28,SurveyMonkey,C-,490.0,lv,35.0,51.0,9.0,,33.635220000000004,52.38176,5.611827,
Missouri,2016-08-19,2016-08-22,Monmouth University,A+,401.0,lv,43.0,44.0,8.0,,44.24393,47.3857,4.832047,
Pennsylvania,2016-10-21,2016-10-27,Ipsos,A-,445.0,lv,48.03,45.87,,,46.94845,46.39083,,
U.S.,2016-08-24,2016-08-29,Suffolk University,B+,1000.0,lv,42.0,35.0,9.0,,44.58563,38.87337,6.4733,
Colorado,2016-10-03,2016-10-04,Gravis Marketing,B-,1246.0,rv,40.0,40.0,10.0,,40.93428,42.79353,7.981447999999999,
U.S.,2016-09-01,2016-09-04,CNN/Opinion Research Corp.,A-,786.0,lv,43.0,45.0,7.0,,44.738929999999996,46.17627,2.8799509999999997,
U.S.,2016-10-21,2016-10-25,Ipsos,A-,1195.0,lv,43.1,36.4,6.6,,43.136,38.30952,6.2288440000000005,
West Virginia,2016-10-14,2016-11-02,Ipsos,A-,228.0,lv,33.94,57.74,,,32.68414,58.21232,,
Indiana,2016-09-06,2016-09-08,Public Opinion Strategies,B,600.0,lv,36.0,43.0,11.0,,38.62227,47.60618,6.391212,
Illinois,2016-10-25,2016-10-31,Google Consumer Surveys,B,1185.0,lv,42.66,28.26,7.16,,48.08068,34.82465,6.218244,
U.S.,2016-10-27,2016-11-02,CVOTER International,C+,1329.0,lv,48.78,48.22,,,46.79931,44.56131,,
South Carolina,2016-08-09,2016-08-10,Public Policy Polling,B+,1290.0,v,39.0,41.0,5.0,,40.54227,45.68012,2.0136540000000003,
Pennsylvania,2016-10-25,2016-10-31,Google Consumer Surveys,B,1029.0,lv,36.86,39.45,4.27,,42.27243,45.981190000000005,3.328244,
Ohio,2016-10-21,2016-10-27,Ipsos,A-,508.0,lv,44.85,45.17,,,43.489709999999995,45.4834,,
Maine,2016-10-07,2016-10-27,Ipsos,A-,206.0,lv,45.5,39.17,,,43.30573,39.984359999999995,,
Iowa,2016-09-06,2016-09-08,RABA Research,C+,1054.0,lv,39.0,40.0,10.0,,42.25824,44.52429,6.235982,
Nevada,2016-10-24,2016-10-26,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,44.0,43.0,8.0,,44.625370000000004,44.85991,7.438910000000001,
New Hampshire,2016-10-24,2016-10-26,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,48.0,39.0,6.0,,48.66873,41.19135,5.43891,
New Mexico,2016-10-07,2016-10-27,Ipsos,A-,141.0,lv,48.54,39.41,,,43.9759,37.55999,,
New York,2016-10-21,2016-10-27,Ipsos,A-,498.0,lv,51.97,30.28,,,51.216429999999995,31.2246,,
Hawaii,2016-10-20,2016-10-24,Google Consumer Surveys,B,72.0,lv,46.73,27.11,7.57,,52.07689,35.157,5.93594,
Arkansas,2016-10-20,2016-10-24,Google Consumer Surveys,B,206.0,lv,36.72,38.33,6.66,,42.04025,46.03395,5.02594,
New Hampshire,2016-10-07,2016-10-27,Ipsos,A-,164.0,lv,44.41,40.21,,,42.103590000000004,41.023759999999996,,
Delaware,2016-10-07,2016-10-27,Ipsos,A-,115.0,lv,47.87,36.17,,,46.292429999999996,37.17253,,
Montana,2016-10-07,2016-10-27,Ipsos,A-,101.0,lv,31.59,47.82,,,28.386129999999998,47.417190000000005,,
Florida,2016-09-07,2016-09-09,YouGov,B,1193.0,lv,44.0,42.0,5.0,,47.23942,45.33057,2.286246,
New York,2016-10-25,2016-10-31,Google Consumer Surveys,B,1225.0,lv,42.3,30.2,5.21,,47.72733,36.79164,4.268244,
Idaho,2016-10-07,2016-10-27,Ipsos,A-,163.0,lv,30.1,53.87,,,27.997770000000003,54.4971,,
U.S.,2016-10-19,2016-10-24,IBD/TIPP,A-,873.0,lv,41.6,40.8,8.4,,43.50785,42.65813,6.366364,
Vermont,2016-10-20,2016-10-28,SurveyMonkey,C-,479.0,lv,53.0,25.0,9.0,,51.65137,26.54386,5.611827,
California,2016-09-07,2016-09-13,YouGov,B,1426.0,lv,50.0,33.0,6.0,,53.26923000000001,36.309309999999996,3.3525769999999997,
Florida,2016-10-25,2016-10-31,Google Consumer Surveys,B,1286.0,lv,36.5,44.1,3.37,,41.92147,50.66787,2.428244,
U.S.,2016-08-28,2016-09-01,George Washington University (Battleground),B,1000.0,lv,42.0,40.0,11.0,,44.99749,43.31367,6.336685,
Ohio,2016-10-07,2016-10-20,Ipsos,A-,1839.0,lv,43.41,42.75,,,41.80012,43.88145,,
Rhode Island,2016-10-20,2016-10-24,Google Consumer Surveys,B,60.0,lv,46.65,28.26,7.94,,52.01336,36.519020000000005,6.3059400000000005,
District of Columbia,2016-10-20,2016-10-24,Google Consumer Surveys,B,64.0,lv,61.66,11.14,7.4,,67.02351,19.40101,5.7659400000000005,
U.S.,2016-10-20,2016-10-24,Ipsos,A-,1167.0,lv,42.5,37.7,6.9,,42.53602,39.759609999999995,6.394883,
U.S.,2016-10-29,2016-11-04,USC Dornsife/LA Times,,2987.0,lv,42.56,47.96,,,44.301829999999995,44.69964,,
North Dakota,2016-10-20,2016-10-24,Google Consumer Surveys,B,81.0,lv,19.8,46.07,6.22,,25.14469,54.08871,4.58594,
Florida,2016-08-18,2016-08-24,icitizen,,600.0,rv,42.0,37.0,8.0,,45.902390000000004,43.72286,3.475313,
Oklahoma,2016-10-20,2016-10-24,Google Consumer Surveys,B,252.0,lv,30.59,40.34,8.99,,35.90735,48.0066,7.3559399999999995,
Montana,2016-10-20,2016-10-24,Google Consumer Surveys,B,165.0,lv,27.82,38.99,7.51,,33.15775,46.91924,5.87594,
U.S.,2016-10-26,2016-11-01,CVOTER International,C+,1383.0,lv,48.81,48.14,,,46.77929,44.658970000000004,,
California,2016-08-23,2016-08-30,Tulchin Research,B,601.0,rv,49.0,35.0,,,50.92435,37.15047,,
Nevada,2016-10-20,2016-10-24,Google Consumer Surveys,B,236.0,lv,36.38,33.18,8.3,,41.70558,40.95258,6.665939999999999,
New Mexico,2016-10-20,2016-10-28,SurveyMonkey,C-,1141.0,lv,43.0,35.0,19.0,,41.628890000000006,36.318220000000004,15.61183,
California,2016-10-21,2016-10-27,Ipsos,A-,712.0,lv,65.14,26.16,,,64.13215,26.85332,,
Pennsylvania,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,44.0,42.0,5.0,,44.657270000000004,43.14425,4.760954,
Ohio,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,48.0,41.0,4.0,,48.66836,42.18925,3.760954,
Nevada,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,43.0,41.0,9.0,,43.66943,42.19358,8.760954,
New Hampshire,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,46.0,40.0,6.0,,46.720890000000004,41.402440000000006,5.760954,
North Carolina,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,44.0,46.0,5.0,,44.64828,47.10775,4.760954,
New Hampshire,2016-10-20,2016-10-28,SurveyMonkey,C-,825.0,lv,48.0,36.0,11.0,,46.65844,37.61486,7.611827000000001,
South Dakota,2016-10-20,2016-10-28,SurveyMonkey,C-,382.0,lv,30.0,53.0,11.0,,28.63131,54.3425,7.611827000000001,
Florida,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,43.0,48.0,3.0,,43.666309999999996,49.18093,2.760954,
Mississippi,2016-10-20,2016-10-28,SurveyMonkey,C-,819.0,lv,42.0,49.0,5.0,,40.59015,49.92947,1.611826,
U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916.0,lv,42.0,42.0,8.0,,44.50577,45.14972,3.5546870000000004,
Ohio,2016-09-07,2016-09-09,YouGov,B,994.0,lv,46.0,39.0,7.0,,49.25855,42.35583,4.286246,
U.S.,2016-10-31,2016-11-02,The Times-Picayune/Lucid,,2620.0,lv,44.0,39.0,6.0,,44.42627,41.62366,4.6009519999999995,
Wisconsin,2016-08-26,2016-08-27,Public Policy Polling,B+,1054.0,lv,48.0,41.0,,,47.56371,41.77803,,
Missouri,2016-10-14,2016-10-27,Ipsos,A-,334.0,lv,41.67,47.61,,,39.96693,48.00246,,
Nebraska,2016-10-20,2016-10-24,Google Consumer Surveys,B,218.0,lv,25.43,46.87,7.41,,30.75955,54.69371999999999,5.77594,
U.S.,2016-10-19,2016-10-23,Ipsos,A-,1181.0,lv,42.5,36.7,6.8,,42.5397,38.90229,6.186801999999999,
Virginia,2016-08-04,2016-08-10,Marist College,A,897.0,rv,43.0,31.0,12.0,,44.648579999999995,38.0241,6.414722,
New Hampshire,2016-10-23,2016-10-25,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,45.0,41.0,7.0,,45.6254,43.42415,6.337899,
Nevada,2016-10-23,2016-10-25,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,45.0,41.0,9.0,,45.588770000000004,43.056540000000005,8.337899,
Maryland,2016-10-14,2016-10-27,Ipsos,A-,394.0,lv,53.64,33.56,,,52.470890000000004,34.46756,,
Connecticut,2016-10-21,2016-11-03,Ipsos,A-,347.0,lv,48.95,41.48,,,47.8588,41.19305,,
U.S.,2016-10-18,2016-10-23,IBD/TIPP,A-,815.0,lv,41.2,41.1,7.7,,43.11153,43.100809999999996,5.558283,
U.S.,2016-10-31,2016-10-31,Gravis Marketing,B-,5360.0,rv,46.0,45.0,4.0,,46.04416,44.798359999999995,4.454841,
West Virginia,2016-10-20,2016-10-28,SurveyMonkey,C-,375.0,lv,28.0,61.0,6.0,,26.627090000000003,62.30016,2.6118259999999998,
South Carolina,2016-10-21,2016-11-03,Ipsos,A-,245.0,lv,44.27,49.19,,,43.734629999999996,49.295190000000005,,
Missouri,2016-10-21,2016-11-03,Ipsos,A-,409.0,lv,40.06,48.67,,,38.81743,48.13749,,
Alabama,2016-10-21,2016-11-03,Ipsos,A-,316.0,lv,38.37,55.07,,,37.70364,55.02576,,
Mississippi,2016-08-11,2016-08-11,Magellan Strategies,C,1084.0,lv,39.0,52.0,3.0,,40.010659999999994,55.5661,-0.5541347,
Michigan,2016-09-10,2016-09-13,EPIC-MRA,A-,600.0,lv,38.0,35.0,10.0,,41.76404,39.32707,5.8119819999999995,
Florida,2016-08-22,2016-08-24,"Mason-Dixon Polling & Research, Inc.",B+,625.0,lv,44.0,42.0,6.0,,45.23872,45.68935,2.5817360000000003,
Arizona,2016-10-11,2016-10-12,Data Orbital,,550.0,lv,43.0,42.0,5.0,,43.977140000000006,45.18568,3.189085,
Maine,2016-10-15,2016-10-19,Google Consumer Surveys,B,137.0,lv,36.58,36.27,6.56,,42.03658,45.15422,4.39114,
Virginia,2016-09-27,2016-09-30,Christopher Newport University,B-,892.0,lv,42.0,35.0,12.0,,44.37032,39.611990000000006,7.8304279999999995,
New Mexico,2016-10-20,2016-10-24,Google Consumer Surveys,B,222.0,lv,47.68,23.64,11.78,,53.012,31.495240000000003,10.14594,
Kentucky,2016-10-21,2016-11-03,Ipsos,A-,378.0,lv,36.01,59.44,,,35.308690000000006,59.453669999999995,,
Louisiana,2016-10-20,2016-10-24,Google Consumer Surveys,B,279.0,lv,34.12,44.79,6.36,,39.42543,52.30327,4.7259400000000005,
Texas,2016-10-21,2016-10-27,Ipsos,A-,504.0,lv,33.95,48.36,,,32.75519,48.78863,,
West Virginia,2016-08-09,2016-08-28,R.L. Repass & Partners,C+,386.0,lv,31.0,49.0,10.0,,32.62628,54.49351,5.666306,
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,,,43.29627,41.573890000000006,,
Arizona,2016-10-14,2016-10-27,Ipsos,A-,552.0,lv,43.32,42.1,,,41.68376,42.67731,,
Indiana,2016-08-13,2016-08-16,Monmouth University,A+,403.0,lv,36.0,47.0,10.0,,36.702009999999994,50.923359999999995,6.892016,
North Carolina,2016-09-23,2016-09-23,Gravis Marketing,B-,694.0,lv,44.0,43.0,7.0,,44.49483,42.99173,5.01118,
U.S.,2016-08-16,2016-09-12,Pew Research Center,B+,3941.0,rv,45.0,38.0,10.0,,47.29717,42.37109,4.707380000000001,
California,2016-10-25,2016-10-31,Google Consumer Surveys,B,1365.0,lv,46.27,26.85,6.51,,51.6978,33.443540000000006,5.568244,
District of Columbia,2016-10-29,2016-11-04,SurveyMonkey,C-,336.0,lv,87.0,6.0,2.0,,85.77016,5.683767,-0.4865732,
Florida,2016-10-10,2016-10-11,Opinion Savvy/InsiderAdvantage,C-,533.0,lv,46.9,44.1,5.3,,46.40449,46.70115,2.776563,
Oregon,2016-10-21,2016-11-03,Ipsos,A-,454.0,lv,46.76,38.13,,,45.486709999999995,37.65413,,
Maryland,2016-10-21,2016-11-03,Ipsos,A-,455.0,lv,53.26,35.12,,,52.55059,35.1136,,
Alaska,2016-10-15,2016-10-19,Google Consumer Surveys,B,111.0,lv,28.07,36.9,9.09,,33.50864,45.58635,6.921139999999999,
Colorado,2016-10-21,2016-11-03,Ipsos,A-,547.0,lv,47.59,42.23,,,45.73859,41.16486,,
Maine,2016-08-04,2016-08-08,Gravis Marketing,B-,2046.0,rv,43.0,33.0,10.0,,44.959990000000005,37.806779999999996,6.9959240000000005,
Mississippi,2016-10-20,2016-10-24,Google Consumer Surveys,B,216.0,lv,32.48,46.54,4.59,,37.77683,53.94246999999999,2.95594,
Nebraska,2016-10-20,2016-11-03,Ipsos,A-,213.0,lv,31.38,53.13,,,30.05303,52.778580000000005,,
Oregon,2016-09-01,2016-09-06,"Davis, Hibbitts & Midghall, Inc.",B,517.0,rv,38.0,25.0,10.0,,43.76634,32.514,5.35076,
Virginia,2016-08-30,2016-09-01,Emerson College,B,800.0,lv,44.0,43.0,11.0,,46.48059,44.49127,7.2434899999999995,
Colorado,2016-10-14,2016-10-27,Ipsos,A-,439.0,lv,45.51,43.35,,,43.189609999999995,43.328720000000004,,
New Hampshire,2016-08-30,2016-08-31,Public Policy Polling,B+,585.0,lv,46.0,41.0,,,45.03825,41.260690000000004,,
Colorado,2016-08-04,2016-08-10,Marist College,A,899.0,rv,41.0,29.0,15.0,,42.88035,36.423840000000006,9.414722,
Utah,2016-09-12,2016-09-19,Dan Jones & Associates,C+,820.0,lv,25.0,34.0,13.0,12.0,26.6939,36.237829999999995,9.008471,13.656460000000001
U.S.,2016-10-18,2016-10-22,Ipsos,A-,1153.0,lv,44.1,35.6,6.6,,44.14998,37.94928,5.85585,
Delaware,2016-10-29,2016-11-04,SurveyMonkey,C-,398.0,lv,51.0,36.0,8.0,,49.70603,35.6035,5.513427,
Hawaii,2016-10-15,2016-10-19,Google Consumer Surveys,B,94.0,lv,49.02,27.28,4.87,,54.469680000000004,36.08817,2.701139,
U.S.,2016-10-10,2016-10-14,Ipsos,A-,2433.0,lv,43.2,39.0,5.6,,43.52197,42.07421,4.162249,
Maine,2016-10-20,2016-11-03,Ipsos,A-,235.0,lv,45.46,37.22,,,43.758140000000004,36.62348,,
Washington,2016-10-14,2016-10-27,Ipsos,A-,457.0,lv,46.58,37.44,,,45.01968,38.23816,,
Hawaii,2016-10-29,2016-11-04,SurveyMonkey,C-,458.0,lv,53.0,28.0,8.0,,51.743759999999995,27.650709999999997,5.513427,
Arizona,2016-10-07,2016-10-13,Ipsos,A-,883.0,lv,38.92,44.56,,,37.30004,45.61018,,
Pennsylvania,2016-09-12,2016-09-16,Muhlenberg College,A,405.0,lv,40.0,32.0,14.0,,43.50745,36.40122,9.011621,
U.S.,2016-10-28,2016-11-03,USC Dornsife/LA Times,,2962.0,lv,43.38,46.89,,,45.08903,43.73871,,
New Hampshire,2016-10-20,2016-11-03,Ipsos,A-,194.0,lv,46.37,39.88,,,44.55617,39.21516,,
Tennessee,2016-10-21,2016-11-03,Ipsos,A-,519.0,lv,35.18,49.82,,,34.58702,49.93793,,
Michigan,2016-11-01,2016-11-01,Mitchell Research & Communications,D,887.0,lv,47.0,44.0,4.0,,45.95749,43.19753,4.130907,
Wisconsin,2016-10-21,2016-11-03,Ipsos,A-,651.0,lv,47.18,39.99,,,46.31443,39.8931,,
U.S.,2016-10-17,2016-10-22,IBD/TIPP,A-,783.0,lv,40.8,42.6,7.2,,42.72181,44.74781,4.927331,
Pennsylvania,2016-08-30,2016-08-31,Public Policy Polling,B+,814.0,lv,47.0,42.0,,,46.45833,42.44173,,
Pennsylvania,2016-08-25,2016-08-29,Franklin & Marshall College,B+,496.0,lv,45.0,40.0,5.0,,47.01144,45.05825,1.340711,
Arizona,2016-10-21,2016-11-02,Ipsos,A-,580.0,lv,42.92,44.58,,,41.69211,44.3258,,
Idaho,2016-10-20,2016-10-28,SurveyMonkey,C-,467.0,lv,29.0,48.0,15.0,,27.63,49.32936,11.61183,
Tennessee,2016-10-14,2016-10-27,Ipsos,A-,401.0,lv,35.41,42.95,,,34.356429999999996,43.994240000000005,,
Washington,2016-10-21,2016-11-03,Ipsos,A-,545.0,lv,46.44,39.43,,,45.35114,39.14962,,
Iowa,2016-08-03,2016-08-07,Marist College,A,899.0,rv,35.0,35.0,12.0,,36.8509,42.41409,6.466486,
Florida,2016-10-21,2016-10-27,Ipsos,A-,804.0,lv,48.51,44.61,,,47.974270000000004,45.73478,,
West Virginia,2016-10-20,2016-11-03,Ipsos,A-,172.0,lv,34.53,58.26,,,33.520070000000004,58.230430000000005,,
Vermont,2016-10-29,2016-11-04,SurveyMonkey,C-,470.0,lv,59.0,25.0,9.0,,57.75252,24.66169,6.513427,
New Hampshire,2016-10-20,2016-10-24,Google Consumer Surveys,B,56.0,lv,29.52,38.1,5.36,,34.87883,46.30073,3.72594,
Wyoming,2016-10-18,2016-10-26,SurveyMonkey,C-,388.0,lv,25.0,59.0,9.0,,23.611620000000002,60.68141,5.342578,
Delaware,2016-10-20,2016-10-24,Google Consumer Surveys,B,74.0,lv,34.21,33.26,5.64,,39.53314,41.00125,4.00594,
Idaho,2016-10-20,2016-11-03,Ipsos,A-,190.0,lv,29.97,51.68,,,28.359790000000004,51.0658,,
Wisconsin,2016-10-14,2016-10-27,Ipsos,A-,522.0,lv,46.75,41.62,,,45.4174,42.5395,,
Rhode Island,2016-10-29,2016-11-04,SurveyMonkey,C-,411.0,lv,49.0,36.0,8.0,,47.76992,35.68346,5.513427,
New Hampshire,2016-08-26,2016-08-28,Public Policy Polling,B+,977.0,lv,46.0,40.0,,,45.02595,40.41536,,
Wyoming,2016-10-29,2016-11-04,SurveyMonkey,C-,207.0,lv,22.0,60.0,8.0,,20.72286,59.624559999999995,5.513427,
North Carolina,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,C+,875.0,lv,46.0,43.0,6.0,,46.55675,45.20969,5.068651,
Ohio,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,C+,875.0,lv,41.0,44.0,6.0,,41.56973,46.37677,5.068651,
Pennsylvania,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,C+,875.0,lv,48.0,40.0,5.0,,48.56256,42.28453,4.068651,
Minnesota,2016-10-21,2016-11-03,Ipsos,A-,638.0,lv,42.41,36.96,,,40.86632,36.190909999999995,,
U.S.,2016-10-17,2016-10-21,Ipsos,A-,1177.0,lv,43.8,37.5,5.7,,43.86629,39.98563,4.836166,
U.S.,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,45.0,45.0,3.0,,45.656890000000004,46.626870000000004,2.5313380000000003,
